Age,Gender,Education_Level,Years_of_Experience,Workload,Leadership_Style,Compensation,Organizational_Support,Conscientiousness,Emotional_Resilience,Stress_Levels,Emotion_Focused_Coping,Job_Satisfaction,Productivity,Attendance,Attrition
21,Male,Bachelor's,25,56,Democratic,126090,High,2.298821337,4.473188073,1.191198839,2.785146674,2.301619849,77.6822609,91.868345,0
28,Male,PhD,21,57,Democratic,66701,Moderate,4.925790382,2.178859387,1.76597364,2.643686279,1.797761348,92.33274568,93.51278372,1
34,Male,Master's,37,48,Supportive,33385,Moderate,1.538989061,1.007248135,1.66920552,3.154333543,3.535261625,75.9275878,95.72755233,1
55,Male,High School,38,24,Democratic,129226,Low,2.259220236,1.895272344,1.724777838,2.001773607,3.276267993,80.19236826,98.6796377,1
41,Female,Master's,1,28,Supportive,87241,Moderate,2.941990561,2.36176432,3.687775543,4.564220775,2.530355295,71.86916212,99.29348525,0
22,Female,High School,25,21,Authoritarian,40367,Low,2.91199818,4.963944678,2.837933204,2.332342192,2.30332008,91.15477901,93.36036331,1
51,Female,Bachelor's,36,20,Authoritarian,95030,Low,2.885465938,3.094166375,4.967115513,1.590095337,1.950456801,96.19136032,90.67108462,1
23,Male,Bachelor's,17,59,Democratic,76505,Moderate,1.703135263,1.81885579,1.907543659,1.386201914,3.141833236,81.95723691,94.21619698,0
39,Female,Bachelor's,24,49,Democratic,63332,Low,1.579730108,2.339273379,2.243320404,1.05369166,4.675611057,91.03912246,93.94344143,1
28,Male,Bachelor's,2,30,Supportive,115178,Low,2.019070345,2.32123075,4.936962867,2.691424314,3.742812206,52.9501667,99.86487068,1
33,Male,PhD,15,47,Democratic,106325,Low,4.658104615,1.078902986,4.327032563,1.750443954,3.977658856,95.30558757,94.31061244,1
50,Male,Master's,32,31,Supportive,65268,Low,1.452211871,1.540732217,2.879196883,1.08659161,4.337511455,59.44625334,93.05722999,1
26,Male,Bachelor's,39,58,Authoritarian,116486,Low,4.029700413,3.780785839,3.218387542,3.080078185,2.406539893,62.82602137,93.65377375,1
23,Female,High School,6,45,Authoritarian,55563,High,4.030193573,1.481003946,4.372711683,3.719914195,1.251503128,52.66650341,93.96926281,1
33,Male,PhD,1,32,Authoritarian,135185,Low,4.239081616,1.922937106,2.923920984,1.343004204,3.490235213,98.27000585,98.21540382,1
46,Male,PhD,23,27,Supportive,66404,Moderate,4.546461956,2.402949194,1.824094894,2.843683092,1.754689165,92.60054247,90.81014893,1
20,Male,Master's,39,47,Democratic,85182,Low,2.05214471,4.030939778,4.313778154,3.974514714,3.2761746,95.6592302,93.16507049,1
37,Male,High School,17,49,Supportive,62991,High,1.898237877,3.329603859,3.151089965,4.943227284,3.958040933,92.36080839,99.66318492,0
53,Male,High School,34,28,Supportive,134601,Low,2.862022666,3.75599994,1.612170389,3.668761379,4.134553209,73.97652764,91.53102505,1
36,Female,High School,29,58,Authoritarian,77663,High,2.060356675,3.268049302,3.022343325,1.979358203,2.207356481,96.2040967,97.42601322,0
43,Male,High School,9,50,Supportive,95886,Moderate,3.937239956,3.734369701,2.652813522,3.866214559,3.04973293,98.47364102,93.56393501,0
20,Male,Bachelor's,13,40,Democratic,113848,Low,3.543758307,1.011368615,4.507370128,3.391717707,3.483860385,75.12834884,95.81785526,1
36,Male,PhD,6,53,Supportive,54127,High,4.499950752,4.723592577,1.504221725,1.847197154,4.277922887,58.78123907,90.99548039,0
37,Female,Bachelor's,6,50,Supportive,87692,Moderate,1.330953214,1.443680923,4.500839218,4.404443303,4.04555466,82.93112545,93.06411667,1
49,Female,High School,20,44,Democratic,124389,Low,4.660333333,2.624996384,3.048844067,2.709617709,4.951901284,98.77191449,95.00864942,1
24,Female,High School,3,31,Authoritarian,67500,High,2.173394507,4.084153481,2.61745772,4.847910619,1.032338706,93.60734299,92.31700658,1
58,Female,High School,17,20,Supportive,63785,High,2.962777384,2.740922872,1.647868738,3.89160403,2.749957763,93.09075881,95.41869943,0
50,Male,High School,12,41,Authoritarian,114146,Moderate,2.754445744,4.787370207,3.803271851,3.578252619,2.024177946,96.69090084,92.19759314,0
57,Male,High School,1,59,Authoritarian,119126,Moderate,4.041246604,2.870355794,4.707226836,3.91341135,1.479573549,94.69761303,96.50100553,1
56,Female,High School,17,56,Authoritarian,124979,High,2.681333238,4.499757622,2.501509416,2.912388075,4.646061313,88.8140832,99.0435434,0
35,Female,Master's,3,20,Supportive,77997,Moderate,4.774212583,4.243312453,1.966340003,3.020905911,4.991848264,85.91364161,90.85488637,0
57,Female,PhD,26,20,Democratic,37170,High,4.610135531,4.923945211,3.219467668,4.404829542,1.722384832,63.23835869,92.16616036,1
18,Female,Bachelor's,15,40,Democratic,43303,Moderate,4.488644608,4.706191123,4.184743794,3.723714147,1.153733571,81.06700107,98.44423027,1
28,Female,Bachelor's,36,34,Authoritarian,101743,Low,1.285033331,4.592495339,1.015070778,4.588973301,2.100217791,76.07443109,96.31553485,1
45,Female,Master's,32,36,Supportive,107852,High,4.417032246,3.926417362,3.525509746,4.563307014,4.339447672,93.09720458,90.78708917,0
42,Female,High School,32,41,Democratic,65187,Low,4.126541782,2.467992589,3.386064003,4.905960136,2.175560333,74.58562867,94.86350115,1
40,Female,High School,4,57,Authoritarian,95034,Low,1.414051788,1.424501674,2.272608743,3.800858635,1.227605922,56.38713818,92.09758515,1
48,Female,Master's,18,54,Authoritarian,101776,Moderate,1.429657302,3.754580209,2.805692014,3.009206871,1.209968736,50.24862427,91.99096394,1
47,Female,High School,19,35,Supportive,31893,Moderate,1.404655246,4.914616325,1.987852897,1.665246801,2.709691209,83.89365602,99.40645343,1
59,Male,Bachelor's,35,27,Democratic,43753,Low,1.045330373,3.906417749,4.159542952,3.821522239,4.727302892,77.49541936,97.61541548,1
52,Female,Bachelor's,14,36,Authoritarian,68090,High,3.194537221,4.714917477,3.538139733,2.166310867,2.143681767,66.54814522,96.96230594,0
24,Male,Bachelor's,33,36,Supportive,94922,Moderate,4.893577166,4.217218852,3.130846488,2.131790272,2.708630723,58.4486075,92.38928817,0
33,Male,Bachelor's,14,45,Supportive,106768,Moderate,2.754738812,1.6524587,2.570104794,1.953151106,1.407735222,73.33576612,91.18573433,1
43,Female,Master's,34,32,Democratic,89412,High,3.163030008,1.996815082,2.165537544,4.500488229,2.974291173,55.01432362,98.70832621,0
19,Male,High School,4,36,Supportive,86030,Moderate,4.871879187,2.367462407,4.290945944,4.471857787,3.786188257,66.80542446,90.05879569,1
18,Male,High School,24,57,Democratic,47509,Low,2.020728915,1.673041777,2.805630682,3.523881779,2.084601445,68.96059531,93.88096424,1
29,Male,Master's,29,36,Authoritarian,98653,Low,4.43388101,3.326605331,3.005789679,2.891923925,2.186845234,73.28093474,92.77612503,1
22,Male,Bachelor's,19,33,Authoritarian,66929,High,3.185561869,4.901802097,3.083314922,3.68845784,4.367900102,73.33103757,95.703762,0
54,Female,High School,6,25,Supportive,78291,Low,3.277906059,4.045835334,2.793467742,3.428917801,1.041454889,62.85028217,92.50508436,1
49,Male,Master's,33,54,Supportive,34042,Moderate,2.372695429,2.693546996,2.024353705,2.662936993,3.545882834,92.51054908,93.11205359,1
26,Male,Bachelor's,19,33,Democratic,92574,Moderate,3.246337444,1.018017924,1.481361761,2.51852347,2.57553854,67.77717531,98.50039855,0
58,Male,Master's,1,27,Supportive,67201,Moderate,1.292570038,2.253104045,1.394149069,2.531177233,2.193522054,61.47936544,96.03188823,0
52,Female,Master's,5,34,Authoritarian,122282,Low,4.05857429,3.107037151,4.029850093,3.356533613,3.630375329,58.79049417,91.45682527,1
36,Female,Bachelor's,27,46,Supportive,44016,Moderate,2.138751046,2.297003495,1.894111289,3.590677424,4.338674087,66.12891973,97.26471543,1
33,Male,Bachelor's,16,32,Supportive,55022,Moderate,4.550433318,1.444139692,1.22269126,2.806967014,3.233568465,53.37764415,92.07459201,0
20,Male,PhD,6,50,Supportive,130962,High,2.471402778,2.771059827,4.190069627,4.874765801,1.124378488,51.64537615,94.3300493,1
37,Male,High School,13,54,Authoritarian,57938,Low,1.571296442,2.013011268,1.616246611,1.335382872,2.845604763,80.25710984,96.46607237,1
41,Female,Master's,35,25,Democratic,73678,Moderate,3.783526297,4.636929506,3.500584367,2.388188104,2.851039764,80.9573568,92.71929537,0
50,Female,High School,19,24,Supportive,148171,Moderate,1.658312579,1.407018114,2.354573086,2.676298733,3.175193979,76.47941013,93.84106815,0
41,Male,Bachelor's,12,41,Supportive,131248,Moderate,4.014722062,1.196610515,1.505921027,1.067685374,3.683835604,88.11425976,97.34149597,0
28,Male,Bachelor's,16,42,Supportive,91720,Moderate,4.872448946,1.021256677,2.657923917,2.459828751,1.077273614,51.95752721,99.37910953,1
25,Male,PhD,10,44,Authoritarian,135514,Low,4.118211475,2.312278738,1.059235445,2.094839669,3.008050498,96.79865541,95.29245057,1
53,Female,PhD,25,53,Supportive,86805,Low,1.089796994,3.641547353,4.36417993,3.024145081,3.353231078,54.75325616,90.09970972,1
55,Male,High School,20,45,Democratic,104323,High,3.399543152,3.921655012,3.053991845,2.345642189,2.373413546,83.70114972,93.38463751,0
57,Male,High School,31,24,Authoritarian,31986,Moderate,3.781642684,2.813046734,1.556640044,3.90472854,3.673460906,56.66982945,93.98634335,1
37,Male,Master's,4,45,Authoritarian,106478,Moderate,4.301833303,3.737314602,1.947921274,3.039729982,1.912710869,93.99527167,93.3917362,1
52,Male,Bachelor's,23,39,Supportive,112994,Low,1.224009236,2.439656145,2.791900769,1.519048934,2.269489332,75.53566435,94.36268861,1
42,Female,High School,2,25,Democratic,42161,Low,2.920431312,3.67122488,1.755477531,4.000245297,4.85102139,54.11467705,96.32666254,1
52,Male,Bachelor's,22,25,Supportive,50689,Low,3.141483491,1.162383941,2.074396646,1.396915584,2.392281483,80.83620564,91.21128027,1
42,Female,Bachelor's,37,37,Supportive,124699,Low,1.676499451,2.563011938,3.137542257,4.356196672,2.386003549,50.45549719,92.72630509,1
46,Female,PhD,8,23,Authoritarian,90924,Moderate,2.289799239,4.163398711,4.330436052,4.725688776,3.382722543,88.80110892,95.07648086,1
35,Male,High School,7,36,Authoritarian,131311,High,2.760886905,4.212024122,2.607358743,2.289781161,4.883901319,82.52924933,93.15573308,0
35,Male,Bachelor's,14,33,Supportive,129273,Low,4.332838752,3.864595116,3.867901094,4.704570533,4.932321784,60.63123747,99.91085338,1
19,Female,Bachelor's,3,33,Supportive,104308,Moderate,4.717630264,1.816954482,4.506736854,4.172032636,3.318631855,68.73754581,94.31431467,1
52,Male,Master's,16,32,Authoritarian,131128,Low,3.513691316,1.988820476,1.865203761,4.689742444,1.004348079,50.39033472,98.69799154,1
33,Male,Bachelor's,19,26,Supportive,93745,Moderate,2.579780744,4.984354909,4.228767882,3.665080548,4.602626203,84.68419075,98.96509836,1
58,Female,Bachelor's,18,34,Democratic,31211,Low,2.016124071,1.413512029,4.029608793,1.942576158,3.280951858,66.13340688,98.36007,1
53,Male,High School,16,38,Authoritarian,30229,High,4.928540738,1.722650796,2.427749192,4.578092948,2.463985633,78.57944576,90.46898241,1
50,Male,Master's,8,54,Supportive,148972,Moderate,4.932079992,1.520105023,4.958079838,1.737060305,4.316780564,97.8363814,99.47746732,1
21,Male,Bachelor's,33,36,Supportive,78542,High,4.699907793,2.310619855,2.050289486,1.852242204,2.599329837,64.97333565,91.28742562,0
50,Female,High School,12,54,Supportive,44345,High,4.1426766,1.840703341,2.019213064,2.084251961,1.136178025,99.5118942,90.34403628,1
31,Male,Bachelor's,11,38,Authoritarian,131489,Moderate,2.303118175,2.990751838,4.089036659,2.216985246,4.284288892,81.6364193,94.14369608,1
38,Male,High School,5,39,Authoritarian,61819,Moderate,4.268001934,2.904082828,2.738629272,3.057918569,3.183437604,62.10443331,91.94634033,0
37,Male,High School,27,55,Supportive,77779,Low,2.635172069,4.606022478,2.323179979,3.853829442,2.352574153,71.83889415,91.8419653,1
25,Male,Master's,12,54,Authoritarian,112421,Moderate,2.307092393,1.13895979,1.714651221,4.704832698,2.003569505,87.02265612,92.87819613,0
24,Male,Bachelor's,17,51,Democratic,122244,High,3.979461434,2.279518307,4.061329724,1.353750349,3.375189838,72.32389538,92.48405605,1
20,Male,Master's,6,59,Supportive,95584,Low,1.31861571,3.386631568,4.145287225,4.817477449,1.832198193,53.42537837,96.84795402,1
34,Male,High School,33,43,Democratic,49950,High,1.194250893,3.419207047,3.266256013,4.685291868,2.295403546,58.43018307,91.86777307,1
50,Male,Master's,5,36,Supportive,45173,Moderate,2.791814789,2.920504916,4.829254453,1.215997169,3.546121238,89.56488729,95.43118305,1
29,Male,High School,28,26,Supportive,147743,High,2.782555203,4.262662163,2.272653082,2.441284551,4.526177802,82.41865379,99.86426546,0
39,Male,Bachelor's,14,20,Supportive,88032,High,4.582576612,1.250888686,1.878476182,4.252573561,3.131561314,78.49127387,94.32382421,0
39,Male,PhD,5,54,Supportive,145074,Moderate,1.504612385,4.261951062,3.709867076,3.446306182,4.036425593,58.38109854,96.41873109,0
47,Male,Master's,33,51,Supportive,129273,Moderate,1.49313571,2.979016962,4.033634563,4.116375774,4.052242415,91.88787227,99.69371678,1
55,Female,Bachelor's,19,55,Supportive,58036,Moderate,1.589810402,1.53504278,1.899623882,3.876133355,3.657415811,98.03700548,91.37638998,0
55,Male,Bachelor's,22,32,Democratic,142857,High,1.118945045,4.542807654,1.306443057,2.987080453,1.983353351,52.04435487,94.18607009,1
25,Male,Master's,5,25,Democratic,101356,High,1.286926951,3.596915118,4.242065946,1.164872184,4.467154393,53.90159353,98.501924,1
44,Male,Bachelor's,2,33,Authoritarian,44292,High,3.639479467,1.654182747,4.906007895,3.337072808,2.745102623,94.23622517,99.32305683,1
44,Female,Master's,30,56,Supportive,33052,Moderate,2.726337316,1.134598894,3.578689144,1.194266612,1.176842976,90.7776127,96.01236058,1
51,Female,Master's,39,34,Supportive,74377,Moderate,4.054412268,1.564438593,2.111467601,3.41490687,1.97845068,80.89672278,91.43420603,1
38,Male,High School,4,23,Supportive,119317,High,4.970390874,3.435191841,4.986690434,4.20164345,4.062193416,97.24826045,99.01471584,1
47,Male,High School,33,59,Authoritarian,97838,Moderate,3.636138724,1.717184941,4.573066545,3.339966995,1.276533343,82.3215289,91.74446566,1
50,Female,Bachelor's,13,35,Democratic,97819,High,1.201822282,1.9030523,3.053522585,4.988087218,1.589457609,60.79926379,93.52877848,1
45,Male,High School,20,47,Supportive,143689,Moderate,1.418251459,1.100558903,4.301285139,2.823466001,3.776907264,86.43211619,93.75507978,1
50,Male,High School,7,35,Supportive,138103,Low,4.524016339,3.891722689,4.263282093,3.995309854,4.570403159,82.28551724,94.4729154,1
22,Male,PhD,15,23,Authoritarian,45620,Moderate,3.109983778,4.241457599,4.739195879,3.668853167,3.53492802,99.2872351,97.90165816,1
36,Male,Bachelor's,23,45,Supportive,60461,Moderate,4.299348638,4.187392707,4.363695375,4.965726766,1.889164215,60.69478682,98.02144378,1
21,Female,Master's,14,47,Supportive,50750,Low,4.426449345,1.510272605,3.574716944,3.85287602,1.213655053,79.89424682,97.19655073,1
52,Female,Bachelor's,23,51,Authoritarian,128426,Low,4.710698166,4.61320451,3.437214876,1.656122926,3.46050633,89.00837611,90.22128674,1
34,Male,Bachelor's,19,21,Authoritarian,118719,Moderate,4.799316822,3.689115318,2.869429153,4.822070826,1.189594312,66.94915447,95.64845102,1
45,Male,High School,29,50,Supportive,39472,Low,3.219303186,4.59011449,3.50594256,3.671108906,3.450888208,68.98397915,97.47492956,1
47,Female,Bachelor's,20,22,Supportive,99263,Moderate,2.364080689,2.788642018,4.180866346,1.237352923,1.902319777,94.39509192,94.4462524,1
46,Female,High School,29,27,Democratic,142036,High,4.847459497,2.747819444,4.876150505,3.630273223,4.61862425,70.20974398,99.44936045,1
23,Female,Bachelor's,24,43,Supportive,87602,High,3.189625624,4.138146075,2.869149433,4.532477627,2.900370674,81.23664259,98.23810522,0
52,Female,Master's,18,34,Supportive,55523,High,1.257010892,1.373191422,3.294612812,3.308167448,1.895753733,94.46190688,96.38155065,1
58,Female,Bachelor's,10,50,Supportive,60766,High,3.5711062,3.083496147,2.77922198,2.416078552,4.412581266,60.49132915,90.62425184,0
54,Female,Bachelor's,8,28,Supportive,133262,Moderate,3.350739002,4.345536943,3.673954484,4.283638536,2.016141594,99.09386482,96.52346248,0
41,Male,Bachelor's,26,58,Supportive,96060,Low,4.583171492,4.320770252,3.519682016,4.130048033,2.226396306,85.0976767,99.11579601,1
46,Male,High School,29,21,Democratic,39079,Moderate,3.612748757,4.824531425,1.071335161,3.176728617,4.337111596,74.80608471,93.79445387,1
48,Female,Bachelor's,10,27,Supportive,38399,High,2.396209698,3.793090374,3.164646236,1.61744708,2.235168119,71.54602822,98.38132526,1
52,Male,High School,17,26,Supportive,90726,Moderate,4.864902903,1.831082518,1.353947583,2.003945942,2.640655077,97.71823078,93.13161143,0
50,Female,High School,2,58,Authoritarian,122906,Low,4.206477944,1.08112126,1.105534472,3.953935889,2.390662683,60.28624138,95.70103292,1
38,Male,High School,6,35,Authoritarian,46532,High,3.521670474,2.917663195,4.164788648,4.224328662,1.465601271,65.58416284,96.48424418,1
49,Male,Bachelor's,5,54,Democratic,112357,Low,2.171700814,3.054815462,2.034599449,2.117061112,1.155583249,65.38963778,96.77995038,1
40,Male,Master's,28,49,Democratic,73162,Moderate,2.494161185,1.961050338,2.362620309,2.471940309,3.898162696,64.45031674,98.82549314,0
50,Male,High School,5,29,Supportive,33749,Low,3.679879696,1.498789788,1.25633835,1.310527541,3.580548496,73.42690226,92.34622267,1
20,Female,Bachelor's,18,57,Authoritarian,41353,Moderate,1.287923274,3.344832665,1.718001042,3.853847793,2.12946427,99.45896166,92.62369585,1
35,Female,Bachelor's,26,37,Supportive,142313,Moderate,2.026722367,4.057022696,4.062419273,1.014310178,2.1823965,94.43933834,97.04040993,1
42,Female,High School,20,24,Democratic,58477,Low,3.855603734,4.972616414,2.974123321,1.186166085,4.780023132,66.39747842,91.77193812,1
59,Female,Master's,27,48,Supportive,54570,Moderate,2.920074039,4.033210469,4.52267385,1.017376271,4.950684509,71.14350579,94.64270405,1
48,Male,Bachelor's,12,58,Democratic,116373,Moderate,2.609574259,4.174529657,2.588968526,3.581278333,2.893739613,83.47403732,90.20034384,0
20,Male,Bachelor's,7,53,Authoritarian,41437,High,1.60583049,3.465843513,2.074802943,2.669548511,4.209806982,50.85758403,91.40979337,1
57,Male,Bachelor's,3,42,Supportive,68104,High,2.767396138,4.943690636,2.390399258,2.190187045,3.946743503,91.00768293,96.78846385,0
41,Male,High School,10,24,Authoritarian,93370,Moderate,4.082767883,3.55982554,3.851087174,4.650804041,2.189270838,93.98990287,97.47461603,0
49,Male,Bachelor's,34,49,Democratic,34551,High,2.056051384,4.441013146,3.220022689,1.771211179,1.234250842,92.86001672,91.15319033,1
39,Male,Bachelor's,25,25,Democratic,98359,Moderate,1.021594169,4.783138585,4.61676483,2.557472042,1.570225029,68.75271934,92.2770955,1
40,Male,Master's,35,23,Supportive,84880,Moderate,3.674019605,4.719434002,3.408675078,4.761247204,4.353176468,73.09997537,90.98904447,0
